Time (ns),Observed Counts,IRF Used,Fitted Counts,Tau (ns),Shift (ns),Chi^2
23.876,2.926764314,0.898801598,2.509388142,,,
23.88,-0.073235686,-0.101198402,2.505176904,,,
23.884,6.926764314,-0.101198402,2.500972656,,,
23.888,3.926764314,-0.101198402,2.496775388,,,
23.892,4.926764314,-0.101198402,2.492585087,,,
23.896,0.926764314,-0.101198402,2.488401743,,,
23.9,1.926764314,-0.101198402,2.484225343,,,
23.904,1.926764314,-0.101198402,2.480055876,,,
23.908,3.926764314,0.898801598,2.476342849,,,
23.912,1.926764314,-0.101198402,2.472186468,,,
23.916,5.926764314,-0.101198402,2.468036987,,,
23.92,4.926764314,-0.101198402,2.463894394,,,
23.924,2.926764314,-0.101198402,2.459758678,,,
23.928,0.926764314,-0.101198402,2.455629827,,,
23.932,4.926764314,0.898801598,2.451957349,,,
23.936,3.926764314,-0.101198402,2.447841449,,,
23.94,1.926764314,-0.101198402,2.443732382,,,
23.944,-0.073235686,0.898801598,2.440079654,,,
23.948,0.926764314,0.898801598,2.43643299,,,
23.952,0.926764314,-0.101198402,2.432342862,,,
23.956,3.926764314,-0.101198402,2.428259524,,,
23.96,2.926764314,-0.101198402,2.424182964,,,
23.964,3.926764314,-0.101198402,2.420113171,,,
23.968,5.926764314,-0.101198402,2.416050135,,,
23.972,0.926764314,-0.101198402,2.411993844,,,
23.976,0.926764314,-0.101198402,2.407944286,,,
23.98,2.926764314,0.898801598,2.404350969,,,
23.984,1.926764314,-0.101198402,2.400314099,,,
23.988,0.926764314,-0.101198402,2.39628393,,,
23.992,3.926764314,-0.101198402,2.392260452,,,
23.996,1.926764314,-0.101198402,2.388243653,,,
24,-0.073235686,-0.101198402,2.384233522,,,
24.004,6.926764314,-0.101198402,2.380230049,,,
24.008,0.926764314,-0.101198402,2.376233221,,,
24.012,1.926764314,-0.101198402,2.372243028,,,
24.016,2.926764314,-0.101198402,2.36825946,,,
24.02,3.926764314,-0.101198402,2.364282504,,,
24.024,5.926764314,-0.101198402,2.36031215,,,
24.028,1.926764314,1.898801598,2.357247423,,,
24.032,0.926764314,-0.101198402,2.353288748,,,
24.036,0.926764314,-0.101198402,2.349336645,,,
24.04,0.926764314,0.898801598,2.34584062,,,
24.044,2.926764314,-0.101198402,2.341900881,,,
24.048,0.926764314,0.898801598,2.3384172,,,
24.052,2.926764314,-0.101198402,2.334489785,,,
24.056,0.926764314,-0.101198402,2.330568889,,,
24.06,1.926764314,-0.101198402,2.326654502,,,
24.064,2.926764314,-0.101198402,2.322746613,,,
24.068,2.926764314,0.898801598,2.319294729,,,
24.072,3.926764314,-0.101198402,2.315399058,,,
24.076,3.926764314,-0.101198402,2.311509854,,,
24.08,3.926764314,-0.101198402,2.307627107,,,
24.084,0.926764314,-0.101198402,2.303750805,,,
24.088,0.926764314,-0.101198402,2.299880937,,,
24.092,3.926764314,-0.101198402,2.296017494,,,
24.096,0.926764314,0.898801598,2.292609983,,,
24.1,2.926764314,-0.101198402,2.28875861,,,
24.104,2.926764314,1.898801598,2.285812667,,,
24.108,0.926764314,-0.101198402,2.281972578,,,
24.112,4.926764314,-0.101198402,2.278138864,,,
24.116,6.926764314,-0.101198402,2.274311515,,,
24.12,1.926764314,0.898801598,2.270940037,,,
24.124,-0.073235686,-0.101198402,2.267124638,,,
24.128,2.926764314,-0.101198402,2.263315572,,,
24.132,5.926764314,-0.101198402,2.25951283,,,
24.136,1.926764314,-0.101198402,2.255716401,,,
24.14,4.926764314,-0.101198402,2.251926274,,,
24.144,0.926764314,-0.101198402,2.248142439,,,
24.148,0.926764314,-0.101198402,2.244364885,,,
24.152,5.926764314,0.898801598,2.241043121,,,
24.156,2.926764314,-0.101198402,2.237277352,,,
24.16,0.926764314,-0.101198402,2.233517835,,,
24.164,0.926764314,-0.101198402,2.229764559,,,
24.168,5.926764314,-0.101198402,2.226017514,,,
24.172,0.926764314,-0.101198402,2.222276689,,,
24.176,4.926764314,0.898801598,2.218991593,,,
24.18,4.926764314,-0.101198402,2.215262431,,,
24.184,3.926764314,0.898801598,2.211988978,,,
24.188,2.926764314,0.898801598,2.20872096,,,
24.192,-0.073235686,-0.101198402,2.205008848,,,
24.196,3.926764314,-0.101198402,2.201302899,,,
24.2,3.926764314,-0.101198402,2.197603102,,,
24.204,3.926764314,-0.101198402,2.193909447,,,
24.208,1.926764314,0.898801598,2.190671442,,,
24.212,0.926764314,-0.101198402,2.186989294,,,
24.216,1.926764314,0.898801598,2.183762776,,,
24.22,-0.073235686,0.898801598,2.180541615,,,
24.224,1.926764314,-0.101198402,2.176876283,,,
24.228,6.926764314,-0.101198402,2.173217036,,,
24.232,1.926764314,-0.101198402,2.169563863,,,
24.236,1.926764314,0.898801598,2.166366273,,,
24.24,2.926764314,-0.101198402,2.162724473,,,
24.244,0.926764314,-0.101198402,2.159088719,,,
24.248,7.926764314,-0.101198402,2.155459,,,
24.252,5.926764314,-0.101198402,2.151835307,,,
24.256,0.926764314,0.898801598,2.148667148,,,
24.26,-0.073235686,-0.101198402,2.14505473,,,
24.264,1.926764314,-0.101198402,2.141448308,,,
24.268,2.926764314,0.898801598,2.138297392,,,
24.272,2.926764314,0.898801598,2.135151706,,,
24.276,4.926764314,-0.101198402,2.131561724,,,
24.28,0.926764314,-0.101198402,2.127977702,,,
24.284,3.926764314,-0.101198402,2.12439963,,,
24.288,-0.073235686,-0.101198402,2.120827497,,,
24.292,1.926764314,-0.101198402,2.117261295,,,
24.296,2.926764314,-0.101198402,2.113701012,,,
24.3,3.926764314,-0.101198402,2.11014664,,,
24.304,2.926764314,-0.101198402,2.106598169,,,
24.308,1.926764314,-0.101198402,2.103055588,,,
24.312,2.926764314,-0.101198402,2.099518888,,,
24.316,3.926764314,-0.101198402,2.095988059,,,
24.32,1.926764314,-0.101198402,2.092463091,,,
24.324,1.926764314,-0.101198402,2.088943976,,,
24.328,0.926764314,0.898801598,2.08588022,,,
24.332,0.926764314,0.898801598,2.08282155,,,
24.336,5.926764314,-0.101198402,2.07931844,,,
24.34,1.926764314,-0.101198402,2.075821145,,,
24.344,0.926764314,0.898801598,2.072779174,,,
24.348,-0.073235686,0.898801598,2.069742253,,,
24.352,-0.073235686,-0.101198402,2.066260855,,,
24.356,0.926764314,-0.101198402,2.062785237,,,
24.36,1.926764314,0.898801598,2.059764906,,,
24.364,4.926764314,0.898801598,2.056749589,,,
24.368,1.926764314,-0.101198402,2.05328976,,,
24.372,0.926764314,0.898801598,2.050285192,,,
24.376,1.926764314,0.898801598,2.047285613,,,
24.38,1.926764314,-0.101198402,2.043841494,,,
24.384,5.926764314,-0.101198402,2.040403094,,,
24.388,3.926764314,-0.101198402,2.036970401,,,
24.392,2.926764314,-0.101198402,2.033543407,,,
24.396,2.926764314,-0.101198402,2.030122101,,,
24.4,0.926764314,-0.101198402,2.026706476,,,
24.404,1.926764314,-0.101198402,2.02329652,,,
24.408,1.926764314,0.898801598,2.020341743,,,
24.412,3.926764314,-0.101198402,2.016942354,,,
24.416,-0.073235686,-0.101198402,2.013548607,,,
24.42,0.926764314,0.898801598,2.010610013,,,
24.424,2.926764314,-0.101198402,2.007226778,,,
24.428,1.926764314,-0.101198402,2.00384916,,,
24.432,-0.073235686,-0.101198402,2.00047715,,,
24.436,0.926764314,-0.101198402,1.997110736,,,
24.44,3.926764314,-0.101198402,1.993749912,,,
24.444,3.926764314,-0.101198402,1.990394666,,,
24.448,-0.073235686,-0.101198402,1.987044991,,,
24.452,2.926764314,-0.101198402,1.983700876,,,
24.456,3.926764314,-0.101198402,1.980362313,,,
24.46,1.926764314,-0.101198402,1.977029291,,,
24.464,2.926764314,-0.101198402,1.973701803,,,
24.468,2.926764314,0.898801598,1.970829357,,,
24.472,0.926764314,-0.101198402,1.967512161,,,
24.476,0.926764314,-0.101198402,1.964200472,,,
24.48,0.926764314,-0.101198402,1.960894281,,,
24.484,1.926764314,-0.101198402,1.957593578,,,
24.488,4.926764314,0.898801598,1.954747872,,,
24.492,2.926764314,-0.101198402,1.951457372,,,
24.496,0.926764314,-0.101198402,1.948172335,,,
24.5,1.926764314,-0.101198402,1.944892752,,,
24.504,1.926764314,0.898801598,1.94206813,,,
24.508,1.926764314,0.898801598,1.939248198,,,
24.512,0.926764314,-0.101198402,1.935983429,,,
24.516,2.926764314,0.898801598,1.933173597,,,
24.52,-0.073235686,-0.101198402,1.929918913,,,
24.524,2.926764314,-0.101198402,1.926669631,,,
24.528,2.926764314,0.898801598,1.923875261,,,
24.532,1.926764314,-0.101198402,1.920636012,,,
24.536,3.926764314,-0.101198402,1.91740214,,,
24.54,2.926764314,-0.101198402,1.914173637,,,
24.544,1.926764314,-0.101198402,1.910950493,,,
24.548,5.926764314,-0.101198402,1.9077327,,,
24.552,3.926764314,-0.101198402,1.904520249,,,
24.556,6.926764314,0.898801598,1.901762649,,,
24.56,1.926764314,-0.101198402,1.898560108,,,
24.564,2.926764314,-0.101198402,1.895362884,,,
24.568,0.926764314,-0.101198402,1.892170967,,,
24.572,1.926764314,-0.101198402,1.88898435,,,
24.576,2.926764314,-0.101198402,1.885803022,,,
24.58,1.926764314,-0.101198402,1.882626975,,,
24.584,0.926764314,-0.101198402,1.879456201,,,
24.588,2.926764314,-0.101198402,1.876290691,,,
24.592,1.926764314,0.898801598,1.873579953,,,
24.596,1.926764314,-0.101198402,1.870424198,,,
24.6,1.926764314,-0.101198402,1.867273681,,,
24.604,2.926764314,0.898801598,1.864577912,,,
24.608,2.926764314,0.898801598,1.861886619,,,
24.612,1.926764314,-0.101198402,1.858750275,,,
24.616,1.926764314,-0.101198402,1.855619138,,,
24.62,1.926764314,0.898801598,1.852942716,,,
24.624,0.926764314,-0.101198402,1.84982122,,,
24.628,0.926764314,-0.101198402,1.846704905,,,
24.632,3.926764314,-0.101198402,1.843593764,,,
24.636,0.926764314,0.898801598,1.840937306,,,
24.64,0.926764314,-0.101198402,1.837835739,,,
24.644,1.926764314,-0.101198402,1.834739321,,,
24.648,3.926764314,-0.101198402,1.831648044,,,
24.652,5.926764314,-0.101198402,1.828561898,,,
24.656,0.926764314,-0.101198402,1.825480876,,,
24.66,0.926764314,-0.101198402,1.822404968,,,
24.664,2.926764314,-0.101198402,1.819334166,,,
24.668,1.926764314,1.898801598,1.817167498,,,
24.672,-0.073235686,-0.101198402,1.814105391,,,
24.676,4.926764314,0.898801598,1.811497885,,,
24.68,-0.073235686,-0.101198402,1.80844519,,,
24.684,-0.073235686,0.898801598,1.80584708,,,
24.688,0.926764314,0.898801598,1.803253283,,,
24.692,1.926764314,-0.101198402,1.800214275,,,
24.696,1.926764314,-0.101198402,1.797180311,,,
24.7,1.926764314,0.898801598,1.794600902,,,
24.704,-0.073235686,-0.101198402,1.791576257,,,
24.708,0.926764314,-0.101198402,1.788556633,,,
24.712,3.926764314,-0.101198402,1.785542022,,,
24.716,0.926764314,-0.101198402,1.782532415,,,
24.72,3.926764314,0.898801598,1.779977322,,,
24.724,-0.073235686,-0.101198402,1.776976953,,,
24.728,-0.073235686,-0.101198402,1.773981565,,,
24.732,0.926764314,-0.101198402,1.770991149,,,
24.736,5.926764314,0.898801598,1.768455216,,,
24.74,0.926764314,-0.101198402,1.765473974,,,
24.744,2.926764314,-0.101198402,1.762497682,,,
24.748,0.926764314,-0.101198402,1.75952633,,,
24.752,0.926764314,-0.101198402,1.756559911,,,
24.756,1.926764314,0.898801598,1.754047934,,,
24.76,0.926764314,-0.101198402,1.75109061,,,
24.764,2.926764314,-0.101198402,1.748138195,,,
24.768,0.926764314,-0.101198402,1.745190681,,,
24.772,-0.073235686,-0.101198402,1.74224806,,,
24.776,2.926764314,-0.101198402,1.739310324,,,
24.78,3.926764314,-0.101198402,1.736377465,,,
24.784,4.926764314,0.898801598,1.733898992,,,
24.788,4.926764314,0.898801598,1.731424634,,,
24.792,1.926764314,-0.101198402,1.728504866,,,
24.796,4.926764314,-0.101198402,1.725589945,,,
24.8,1.926764314,1.898801598,1.723578898,,,
24.804,1.926764314,-0.101198402,1.720672154,,,
24.808,2.926764314,-0.101198402,1.717770235,,,
24.812,1.926764314,-0.101198402,1.714873134,,,
24.816,0.926764314,-0.101198402,1.711980842,,,
24.82,-0.073235686,-0.101198402,1.709093352,,,
24.824,-0.073235686,-0.101198402,1.706210655,,,
24.828,-0.073235686,-0.101198402,1.703332744,,,
24.832,1.926764314,-0.101198402,1.70045961,,,
24.836,3.926764314,-0.101198402,1.697591245,,,
24.84,0.926764314,-0.101198402,1.694727642,,,
24.844,1.926764314,0.898801598,1.692318311,,,
24.848,1.926764314,-0.101198402,1.689463462,,,
24.852,0.926764314,-0.101198402,1.686613352,,,
24.856,0.926764314,0.898801598,1.684217491,,,
24.86,1.926764314,-0.101198402,1.68137609,,,
24.864,1.926764314,0.898801598,1.678988923,,,
24.868,1.926764314,-0.101198402,1.676156201,,,
24.872,0.926764314,-0.101198402,1.673328182,,,
24.876,-0.073235686,0.898801598,1.670954376,,,
24.88,1.926764314,-0.101198402,1.668134992,,,
24.884,1.926764314,-0.101198402,1.665320288,,,
24.888,0.926764314,-0.101198402,1.662510258,,,
24.892,2.926764314,-0.101198402,1.659704892,,,
24.896,1.926764314,-0.101198402,1.656904183,,,
24.9,0.926764314,0.898801598,1.654557641,,,
24.904,0.926764314,-0.101198402,1.651765477,,,
24.908,0.926764314,-0.101198402,1.648977948,,,
24.912,3.926764314,-0.101198402,1.646195046,,,
24.916,1.926764314,-0.101198402,1.643416765,,,
24.92,0.926764314,-0.101198402,1.640643095,,,
24.924,1.926764314,-0.101198402,1.63787403,,,
24.928,-0.073235686,-0.101198402,1.635109562,,,
24.932,-0.073235686,-0.101198402,1.632349683,,,
24.936,1.926764314,-0.101198402,1.629594385,,,
24.94,1.926764314,0.898801598,1.62729318,,,
24.944,1.926764314,-0.101198402,1.624546276,,,
24.948,-0.073235686,-0.101198402,1.621803933,,,
24.952,-0.073235686,0.898801598,1.61951566,,,
24.956,1.926764314,-0.101198402,1.616781668,,,
24.96,2.926764314,-0.101198402,1.614052214,,,
24.964,1.926764314,-0.101198402,1.611327292,,,
24.968,0.926764314,-0.101198402,1.608606893,,,
24.972,0.926764314,-0.101198402,1.60589101,,,
24.976,2.926764314,-0.101198402,1.603179636,,,
24.98,-0.073235686,0.898801598,1.60092228,,,
24.984,3.926764314,-0.101198402,1.598219154,,,
24.988,1.926764314,-0.101198402,1.595520516,,,
24.992,1.926764314,-0.101198402,1.592826357,,,
24.996,-0.073235686,-0.101198402,1.590136671,,,
25,-0.073235686,-0.101198402,1.58745145,,,
25.004,-0.073235686,-0.101198402,1.584770686,,,
25.008,2.926764314,-0.101198402,1.582094373,,,
25.012,1.926764314,-0.101198402,1.579422503,,,
25.016,2.926764314,-0.101198402,1.576755068,,,
25.02,2.926764314,-0.101198402,1.574092061,,,
25.024,1.926764314,-0.101198402,1.571433475,,,
25.028,3.926764314,-0.101198402,1.568779302,,,
25.032,1.926764314,-0.101198402,1.566129536,,,
25.036,2.926764314,-0.101198402,1.563484168,,,
25.04,2.926764314,-0.101198402,1.560843192,,,
25.044,0.926764314,-0.101198402,1.5582066,,,
25.048,1.926764314,-0.101198402,1.555574385,,,
25.052,1.926764314,-0.101198402,1.552946539,,,
25.056,0.926764314,-0.101198402,1.550323056,,,
25.06,2.926764314,-0.101198402,1.547703928,,,
25.064,0.926764314,-0.101198402,1.545089148,,,
25.068,2.926764314,-0.101198402,1.542478709,,,
25.072,4.926764314,-0.101198402,1.539872603,,,
25.076,1.926764314,-0.101198402,1.537270823,,,
25.08,0.926764314,-0.101198402,1.534673363,,,
25.084,0.926764314,-0.101198402,1.532080215,,,
25.088,1.926764314,-0.101198402,1.529491371,,,
25.092,-0.073235686,-0.101198402,1.526906825,,,
25.096,3.926764314,-0.101198402,1.52432657,,,
25.1,0.926764314,0.898801598,1.522200115,,,
25.104,0.926764314,0.898801598,1.520077191,,,
25.108,0.926764314,-0.101198402,1.517508273,,,
25.112,1.926764314,-0.101198402,1.51494362,,,
25.116,1.926764314,0.898801598,1.512832742,,,
25.12,1.926764314,-0.101198402,1.510275851,,,
25.124,0.926764314,-0.101198402,1.507723204,,,
25.128,-0.073235686,-0.101198402,1.505174794,,,
25.132,2.926764314,-0.101198402,1.502630616,,,
25.136,4.926764314,0.898801598,1.500540178,,,
25.14,2.926764314,-0.101198402,1.498003693,,,
25.144,0.926764314,0.898801598,1.495920936,,,
25.148,1.926764314,-0.101198402,1.49339212,,,
25.152,0.926764314,0.898801598,1.491317019,,,
25.156,1.926764314,-0.101198402,1.488795845,,,
25.16,1.926764314,-0.101198402,1.486278856,,,
25.164,0.926764314,-0.101198402,1.483766045,,,
25.168,3.926764314,0.898801598,1.481706924,,,
25.172,-0.073235686,0.898801598,1.479651222,,,
25.176,1.926764314,0.898801598,1.477598931,,,
25.18,0.926764314,1.898801598,1.475999566,,,
25.184,-0.073235686,-0.101198402,1.47350382,,,
25.188,-0.073235686,0.898801598,1.471461735,,,
25.192,1.926764314,-0.101198402,1.468973522,,,
25.196,0.926764314,-0.101198402,1.46648944,,,
25.2,0.926764314,-0.101198402,1.464009481,,,
25.204,2.926764314,0.898801598,1.461983157,,,
25.208,2.926764314,-0.101198402,1.459510679,,,
25.212,2.926764314,-0.101198402,1.457042306,,,
25.216,-0.073235686,-0.101198402,1.45457803,,,
25.22,-0.073235686,-0.101198402,1.452117845,,,
25.224,0.926764314,0.898801598,1.450111262,,,
25.228,2.926764314,-0.101198402,1.447658492,,,
25.232,2.926764314,-0.101198402,1.445209794,,,
25.236,-0.073235686,0.898801598,1.443214679,,,
25.24,1.926764314,-0.101198402,1.440773358,,,
25.244,0.926764314,-0.101198402,1.43833609,,,
25.248,0.926764314,-0.101198402,1.435902867,,,
25.252,0.926764314,-0.101198402,1.433473684,,,
25.256,2.926764314,-0.101198402,1.431048534,,,
25.26,0.926764314,-0.101198402,1.42862741,,,
25.264,2.926764314,-0.101198402,1.426210304,,,
25.268,-0.073235686,-0.101198402,1.423797212,,,
25.272,-0.073235686,0.898801598,1.421837643,,,
25.276,1.926764314,-0.101198402,1.419431809,,,
25.28,2.926764314,-0.101198402,1.417029969,,,
25.284,2.926764314,-0.101198402,1.414632116,,,
25.288,2.926764314,-0.101198402,1.412238244,,,
25.292,0.926764314,0.898801598,1.410297864,,,
25.296,1.926764314,-0.101198402,1.407911187,,,
25.3,-0.073235686,-0.101198402,1.405528472,,,
25.304,1.926764314,-0.101198402,1.403149713,,,
25.308,1.926764314,0.898801598,1.40122442,,,
25.312,0.926764314,-0.101198402,1.398852806,,,
25.316,-0.073235686,-0.101198402,1.396485128,,,
25.32,-0.073235686,-0.101198402,1.394121381,,,
25.324,0.926764314,0.898801598,1.392211076,,,
25.328,4.926764314,-0.101198402,1.389854424,,,
25.332,-0.073235686,0.898801598,1.387951203,,,
25.336,2.926764314,-0.101198402,1.385601623,,,
25.34,0.926764314,-0.101198402,1.383255943,,,
25.344,2.926764314,-0.101198402,1.380914157,,,
25.348,1.926764314,-0.101198402,1.378576259,,,
25.352,-0.073235686,-0.101198402,1.376242242,,,
25.356,-0.073235686,0.898801598,1.374361618,,,
25.36,0.926764314,0.898801598,1.372484115,,,
25.364,2.926764314,-0.101198402,1.370160212,,,
25.368,0.926764314,-0.101198402,1.367840166,,,
25.372,0.926764314,-0.101198402,1.365523971,,,
25.376,2.926764314,-0.101198402,1.363211622,,,
25.38,-0.073235686,-0.101198402,1.360903111,,,
25.384,0.926764314,-0.101198402,1.358598433,,,
25.388,1.926764314,0.898801598,1.356747098,,,
25.392,1.926764314,-0.101198402,1.354449319,,,
25.396,0.926764314,-0.101198402,1.352155354,,,
25.4,0.926764314,-0.101198402,1.349865197,,,
25.404,1.926764314,-0.101198402,1.347578843,,,
25.408,-0.073235686,-0.101198402,1.345296283,,,
25.412,-0.073235686,-0.101198402,1.343017513,,,
25.416,3.926764314,-0.101198402,1.340742526,,,
25.42,1.926764314,-0.101198402,1.338471315,,,
25.424,0.926764314,-0.101198402,1.336203875,,,
25.428,1.926764314,-0.101198402,1.333940199,,,
25.432,0.926764314,0.898801598,1.332129799,,,
25.436,4.926764314,-0.101198402,1.329872886,,,
25.44,2.926764314,-0.101198402,1.32761972,,,
25.444,0.926764314,-0.101198402,1.325370294,,,
25.448,1.926764314,-0.101198402,1.323124602,,,
25.452,0.926764314,-0.101198402,1.320882638,,,
25.456,-0.073235686,0.898801598,1.319093914,,,
25.46,2.926764314,0.898801598,1.31730816,,,
25.464,1.926764314,-0.101198402,1.315075852,,,
25.468,0.926764314,-0.101198402,1.31284725,,,
25.472,1.926764314,-0.101198402,1.310622347,,,
25.476,0.926764314,-0.101198402,1.308401138,,,
25.48,2.926764314,-0.101198402,1.306183616,,,
25.484,0.926764314,-0.101198402,1.303969776,,,
25.488,1.926764314,-0.101198402,1.30175961,,,
25.492,1.926764314,-0.101198402,1.299553114,,,
25.496,1.926764314,-0.101198402,1.29735028,,,
25.5,0.926764314,-0.101198402,1.295151104,,,
25.504,1.926764314,-0.101198402,1.292955578,,,
25.508,-0.073235686,-0.101198402,1.290763697,,,
25.512,0.926764314,-0.101198402,1.288575454,,,
25.516,1.926764314,-0.101198402,1.286390844,,,
25.52,-0.073235686,-0.101198402,1.284209861,,,
25.524,-0.073235686,0.898801598,1.282482016,,,
25.528,0.926764314,-0.101198402,1.280307522,,,
25.532,0.926764314,0.898801598,1.278586156,,,
25.536,0.926764314,-0.101198402,1.276418129,,,
25.54,-0.073235686,-0.101198402,1.274253701,,,
25.544,-0.073235686,0.898801598,1.272542384,,,
25.548,-0.073235686,-0.101198402,1.27038439,,,
25.552,3.926764314,-0.101198402,1.268229978,,,
25.556,1.926764314,-0.101198402,1.266079143,,,
25.56,2.926764314,0.898801598,1.264381397,,,
25.564,0.926764314,-0.101198402,1.262236951,,,
25.568,-0.073235686,-0.101198402,1.260096065,,,
25.572,2.926764314,-0.101198402,1.257958732,,,
25.576,1.926764314,-0.101198402,1.255824948,,,
25.58,-0.073235686,-0.101198402,1.253694706,,,
25.584,0.926764314,-0.101198402,1.251568001,,,
25.588,-0.073235686,-0.101198402,1.249444826,,,
25.592,2.926764314,-0.101198402,1.247325175,,,
25.596,0.926764314,-0.101198402,1.245209044,,,
25.6,1.926764314,-0.101198402,1.243096425,,,
25.604,1.926764314,-0.101198402,1.240987313,,,
25.608,1.926764314,-0.101198402,1.238881703,,,
25.612,2.926764314,-0.101198402,1.236779588,,,
25.616,-0.073235686,-0.101198402,1.234680963,,,
25.62,1.926764314,-0.101198402,1.232585821,,,
25.624,0.926764314,-0.101198402,1.230494158,,,
25.628,2.926764314,-0.101198402,1.228405967,,,
25.632,2.926764314,-0.101198402,1.226321242,,,
25.636,-0.073235686,-0.101198402,1.224239978,,,
25.64,2.926764314,-0.101198402,1.22216217,,,
25.644,2.926764314,-0.101198402,1.22008781,,,
25.648,-0.073235686,-0.101198402,1.218016894,,,
25.652,2.926764314,-0.101198402,1.215949416,,,
25.656,0.926764314,-0.101198402,1.21388537,,,
25.66,1.926764314,-0.101198402,1.211824751,,,
25.664,0.926764314,0.898801598,1.21021707,,,
25.668,2.926764314,-0.101198402,1.20816254,,,
25.672,0.926764314,-0.101198402,1.206111421,,,
25.676,-0.073235686,-0.101198402,1.204063707,,,
25.68,-0.073235686,-0.101198402,1.202019392,,,
25.684,-0.073235686,-0.101198402,1.199978471,,,
25.688,-0.073235686,-0.101198402,1.197940938,,,
25.692,1.926764314,-0.101198402,1.195906787,,,
25.696,0.926764314,-0.101198402,1.193876014,,,
25.7,0.926764314,-0.101198402,1.191848611,,,
25.704,0.926764314,-0.101198402,1.189824574,,,
25.708,0.926764314,-0.101198402,1.187803897,,,
25.712,1.926764314,0.898801598,1.186236093,,,
25.716,1.926764314,-0.101198402,1.184221373,,,
25.72,2.926764314,-0.101198402,1.182209998,,,
25.724,0.926764314,-0.101198402,1.180201961,,,
25.728,0.926764314,-0.101198402,1.178197259,,,
25.732,1.926764314,-0.101198402,1.176195884,,,
25.736,0.926764314,0.898801598,1.174647349,,,
25.74,-0.073235686,-0.101198402,1.172651867,,,
25.744,-0.073235686,-0.101198402,1.170659698,,,
25.748,0.926764314,0.898801598,1.169120354,,,
25.752,0.926764314,0.898801598,1.167583566,,,
25.756,-0.073235686,-0.101198402,1.16559981,,,
25.76,0.926764314,-0.101198402,1.163619348,,,
25.764,2.926764314,-0.101198402,1.161642173,,,
25.768,1.926764314,0.898801598,1.160117799,,,
25.772,0.926764314,0.898801598,1.158595955,,,
25.776,0.926764314,-0.101198402,1.15662712,,,
25.78,1.926764314,-0.101198402,1.154661553,,,
25.784,-0.073235686,-0.101198402,1.152699249,,,
25.788,-0.073235686,-0.101198402,1.150740202,,,
25.792,0.926764314,-0.101198402,1.148784408,,,
25.796,4.926764314,0.898801598,1.147281378,,,
25.8,2.926764314,-0.101198402,1.145331326,,,
25.804,1.926764314,-0.101198402,1.143384511,,,
25.808,2.926764314,-0.101198402,1.141440927,,,
25.812,-0.073235686,-0.101198402,1.13950057,,,
25.816,-0.073235686,-0.101198402,1.137563435,,,
25.82,2.926764314,-0.101198402,1.135629514,,,
25.824,1.926764314,-0.101198402,1.133698805,,,
25.828,2.926764314,-0.101198402,1.1317713,,,
25.832,0.926764314,-0.101198402,1.129846996,,,
25.836,0.926764314,-0.101198402,1.127925885,,,
25.84,-0.073235686,0.898801598,1.126457482,,,
25.844,-0.073235686,-0.101198402,1.124541999,,,
25.848,0.926764314,-0.101198402,1.122629695,,,
25.852,0.926764314,-0.101198402,1.120720566,,,
25.856,0.926764314,-0.101198402,1.118814606,,,
25.86,1.926764314,-0.101198402,1.116911811,,,
25.864,0.926764314,-0.101198402,1.115012174,,,
25.868,2.926764314,-0.101198402,1.11311569,,,
25.872,-0.073235686,-0.101198402,1.111222355,,,
25.876,4.926764314,-0.101198402,1.109332163,,,
25.88,3.926764314,-0.101198402,1.107445109,,,
25.884,0.926764314,0.898801598,1.106010705,,,
25.888,1.926764314,-0.101198402,1.104129165,,,
25.892,0.926764314,-0.101198402,1.102250748,,,
25.896,2.926764314,-0.101198402,1.100375449,,,
25.9,1.926764314,-0.101198402,1.098503263,,,
25.904,1.926764314,-0.101198402,1.096634186,,,
25.908,-0.073235686,-0.101198402,1.094768211,,,
25.912,0.926764314,-0.101198402,1.092905334,,,
25.916,-0.073235686,-0.101198402,1.091045549,,,
25.92,2.926764314,0.898801598,1.08963837,,,
25.924,0.926764314,-0.101198402,1.087784008,,,
25.928,0.926764314,-0.101198402,1.085932726,,,
25.932,1.926764314,-0.101198402,1.084084516,,,
25.936,-0.073235686,-0.101198402,1.082239374,,,
25.94,0.926764314,0.898801598,1.080846814,,,
25.944,-0.073235686,-0.101198402,1.079007047,,,
25.948,0.926764314,0.898801598,1.077619852,,,
25.952,-0.073235686,-0.101198402,1.075785443,,,
25.956,-0.073235686,-0.101198402,1.073954078,,,
25.96,-0.073235686,-0.101198402,1.072125754,,,
25.964,-0.073235686,-0.101198402,1.070300464,,,
25.968,-0.073235686,0.898801598,1.068927723,,,
25.972,-0.073235686,-0.101198402,1.067107743,,,
25.976,2.926764314,0.898801598,1.065740302,,,
25.98,1.926764314,-0.101198402,1.063925613,,,
25.984,0.926764314,-0.101198402,1.062113937,,,
25.988,-0.073235686,-0.101198402,1.060305268,,,
25.992,-0.073235686,-0.101198402,1.058499601,,,
25.996,-0.073235686,-0.101198402,1.056696932,,,
26,1.926764314,-0.101198402,1.054897256,,,
26.004,-0.073235686,-0.101198402,1.053100567,,,
26.008,2.926764314,-0.101198402,1.051306861,,,
26.012,3.926764314,-0.101198402,1.049516132,,,
26.016,1.926764314,0.898801598,1.048177895,,,
26.02,1.926764314,-0.101198402,1.04639236,,,
